,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
107,g-os,2018,神戸,2,0,1,55,39,14.1,18,0.0,45.1,16.06,12.96,84.64,18.76,5,0,519,76.7,19,15.8,9,2,5,28,85.7,25,56.0,18,83.3,17,3,2,0,0,49,15,"121,875",153,128
108,g-os,2018,磐田,0,2,0,44,48,9.4,12,16.7,49.1,11.20,8.14,98.62,16.97,4,0,420,73.3,16,18.8,11,3,7,20,85.0,15,53.3,21,76.2,24,2,4,2,0,38,9,"115,708",188,127
109,g-os,2018,長崎,2,0,3,44,33,6.9,9,0.0,58.9,14.48,12.18,69.52,11.81,3,0,515,75.9,13,30.8,16,2,7,25,88.0,11,18.2,24,79.2,19,2,7,3,0,31,11,"104,472",134,130
110,g-os,2018,Ｃ大阪,0,1,0,54,43,8.3,11,9.1,47.6,12.36,9.37,70.66,15.34,6,1,377,71.4,9,44.4,12,2,2,26,73.1,13,38.5,21,81.0,34,0,4,4,0,34,12,"118,466",215,132
111,g-os,2018,湘南,2,0,1,47,46,7.8,9,0.0,63.9,17.53,14.60,57.24,12.19,0,0,622,82.6,16,18.8,9,2,4,29,96.6,11,72.7,8,62.5,26,3,4,1,0,55,12,"114,308",168,115
112,g-os,2018,鳥栖,0,3,0,63,48,16.2,23,13.0,57.0,18.77,15.05,107.84,14.65,8,0,479,73.1,19,26.3,12,2,9,23,95.7,12,41.7,24,66.7,22,2,5,1,0,65,21,"112,896",208,142
113,g-os,2018,仙台,0,1,0,56,48,16.4,21,4.8,38.6,11.91,8.28,109.66,18.60,6,0,316,72.8,14,21.4,11,2,3,20,80.0,13,61.5,26,69.2,30,3,4,1,0,43,17,"117,324",192,128
114,g-os,2018,札幌,2,0,2,63,49,11.7,15,0.0,50.6,17.79,13.04,99.51,11.39,6,0,456,75.0,17,41.2,13,2,2,25,96.0,12,33.3,18,83.3,26,1,0,0,0,45,17,"115,470",188,128
115,g-os,2018,横浜FM,1,1,1,41,36,8.5,9,11.1,36.3,9.33,6.09,55.07,23.04,3,0,332,71.1,10,50.0,7,0,3,17,94.1,6,50.0,20,75.0,28,3,7,0,0,25,8,"116,909",191,106
116,g-os,2018,浦和,1,0,0,57,44,14.4,18,0.0,47.5,14.30,10.93,95.25,21.00,3,0,447,73.6,20,25.0,12,2,2,26,92.3,8,37.5,25,80.0,24,0,2,0,0,47,15,"117,236",193,125
117,g-os,2018,広島,2,0,4,0,24,5.1,5,0.0,44.5,10.71,8.47,55.85,12.65,1,0,447,85.9,6,16.7,16,3,2,9,66.7,14,71.4,12,100.0,11,3,2,1,1,33,1,"98,546",99,99
118,g-os,2018,清水,2,1,2,54,52,11.7,13,7.7,55.9,18.15,14.49,67.29,9.84,6,0,517,81.0,20,20.0,10,2,5,22,81.8,21,38.1,22,81.8,17,3,2,1,0,51,14,"105,432",138,111
119,g-os,2018,鹿島,1,1,1,50,52,10.6,12,8.3,49.0,16.02,11.20,87.71,13.02,1,0,518,82.2,18,22.2,5,3,7,23,95.7,19,42.1,20,85.0,23,1,1,3,0,45,17,"106,533",152,113
120,g-os,2018,磐田,1,1,1,37,48,9.5,8,12.5,51.5,11.88,9.80,50.31,12.35,3,0,476,81.7,14,14.3,9,0,2,16,81.3,9,55.6,10,100.0,27,1,5,2,0,32,8,"101,968",101,84
121,g-os,2018,名古屋,2,2,3,46,41,6.5,7,28.6,46.5,16.54,12.42,85.59,15.64,2,1,486,81.5,12,50.0,11,0,2,15,100.0,8,62.5,22,86.4,23,1,2,0,0,52,8,"106,470",114,107
122,g-os,2018,FC東京,0,2,1,57,29,14.9,17,11.8,50.0,18.03,12.84,65.14,20.50,3,0,464,81.9,7,71.4,10,0,5,18,77.8,11,63.6,17,70.6,38,2,2,0,0,34,16,"108,423",140,114
123,g-os,2018,札幌,1,1,1,54,37,14.0,15,6.7,38.9,15.70,13.65,74.50,23.10,2,1,315,77.5,4,0.0,8,3,1,14,78.6,13,46.2,18,77.8,30,5,0,0,0,26,10,"108,240",112,107
124,g-os,2018,仙台,2,1,2,55,38,9.8,12,8.3,60.0,19.71,15.44,93.91,16.59,5,0,596,82.7,20,25.0,10,2,4,19,94.7,19,42.1,21,90.5,28,4,3,2,0,61,14,"114,455",151,122
125,g-os,2018,鳥栖,2,0,3,47,35,9.8,12,0.0,61.7,19.77,17.40,73.79,14.47,1,0,646,83.9,13,30.8,12,1,3,28,96.4,10,10.0,22,86.4,19,0,2,1,0,53,11,"108,833",155,122
126,g-os,2018,川崎Ｆ,0,2,0,30,40,6.2,8,25.0,37.9,8.36,7.63,109.42,18.98,4,0,372,74.7,4,25.0,8,2,2,19,89.5,4,50.0,28,78.6,34,4,3,1,0,21,5,"112,138",143,129
127,g-os,2018,神戸,0,2,1,54,50,13.0,14,14.3,41.2,15.02,11.67,82.16,15.81,7,0,389,77.9,11,27.3,14,3,3,11,63.6,9,44.4,13,69.2,29,5,0,4,0,32,16,"112,363",169,108
128,g-os,2018,清水,0,2,1,66,41,9.2,11,18.2,47.1,17.85,14.58,86.77,17.95,6,0,486,78.4,18,16.7,9,1,3,20,85.0,12,50.0,18,83.3,38,2,2,1,0,61,15,"113,149",148,120
129,g-os,2018,広島,0,1,0,58,37,8.0,9,11.1,58.8,17.72,16.03,94.92,16.48,2,0,597,85.6,11,18.2,12,3,6,19,89.5,9,44.4,23,69.6,33,4,1,1,0,82,9,"105,959",141,113
130,g-os,2018,Ｃ大阪,0,1,0,57,41,10.8,13,7.7,50.1,14.83,13.20,89.10,17.53,6,0,451,81.2,13,23.1,9,3,6,21,90.5,6,16.7,18,100.0,29,0,3,1,0,52,16,"109,429",158,120
131,g-os,2018,横浜FM,0,2,1,30,55,8.5,11,18.2,38.9,8.77,6.77,109.02,17.19,4,0,385,74.3,6,16.7,9,2,3,23,95.7,7,42.9,35,71.4,38,2,3,2,0,19,5,"113,505",129,129
132,g-os,2018,浦和,0,3,1,51,42,10.4,11,27.3,45.7,16.15,13.42,70.10,17.27,4,0,436,79.8,10,20.0,14,3,6,18,83.3,7,57.1,18,83.3,29,4,0,3,0,37,12,"114,261",216,106
133,g-os,2018,湘南,0,1,0,62,39,11.5,13,7.7,54.8,20.41,15.37,86.43,17.81,2,0,546,78.6,18,22.2,12,2,3,17,100.0,10,80.0,15,86.7,30,3,4,1,0,46,19,"111,969",209,113
134,g-os,2018,長崎,0,2,1,54,36,16.1,18,11.1,56.1,19.03,14.40,96.13,16.68,6,0,536,81.2,13,38.5,9,2,4,19,89.5,15,33.3,31,77.4,37,3,2,0,0,51,14,"112,844",205,112
135,g-os,2018,柏,2,2,4,69,53,16.7,21,9.5,55.6,24.22,19.26,94.36,9.88,6,0,607,82.2,17,17.6,14,4,8,30,93.3,19,47.4,22,86.4,17,1,1,2,0,57,29,"113,907",198,126
136,g-os,2019,横浜FM,2,2,3,56,47,7.5,10,20.0,42.8,11.40,9.75,78.24,14.30,4,0,418,69.4,17,11.8,15,1,7,26,88.5,8,50.0,25,64.0,21,2,11,0,0,28,12,"120,178",219,133
137,g-os,2019,清水,0,4,2,59,43,16.4,20,20.0,61.3,27.60,23.47,89.12,12.22,12,0,799,87.2,19,26.3,13,2,10,17,100.0,16,31.3,25,72.0,14,4,0,0,0,65,18,"120,030",193,122
138,g-os,2019,名古屋,2,2,3,54,37,8.1,10,10.0,50.3,16.98,14.72,99.23,14.61,6,1,479,76.8,8,12.5,15,1,3,21,85.7,7,71.4,23,69.6,23,3,7,1,0,41,16,"111,424",197,124
139,g-os,2019,川崎Ｆ,0,1,0,48,32,7.4,9,11.1,45.9,12.99,11.17,98.37,17.45,5,0,470,80.0,10,10.0,12,2,6,14,100.0,14,21.4,35,54.3,27,3,3,1,0,31,9,"114,036",181,122
140,g-os,2019,神戸,2,3,4,68,45,17.1,20,15.0,46.7,23.63,17.77,71.60,13.21,8,0,547,83.0,22,22.7,9,3,12,16,93.8,14,50.0,20,75.0,20,0,2,1,0,60,18,"116,947",170,117
141,g-os,2019,広島,2,0,3,49,42,8.5,10,0.0,65.6,23.63,21.59,94.74,11.22,4,0,828,87.3,8,25.0,15,2,4,22,90.9,13,38.5,21,66.7,19,1,0,1,0,67,12,"111,122",117,117
142,g-os,2019,浦和,2,0,1,51,47,10.9,13,0.0,55.5,15.75,12.64,76.35,13.49,3,0,544,79.0,16,18.8,9,3,8,33,100.0,16,43.8,20,70.0,24,4,4,2,0,39,11,"109,733",152,119
143,g-os,2019,大分,1,1,1,57,83,21.7,20,5.0,41.0,17.37,15.45,56.91,9.38,5,0,517,82.0,16,6.3,9,1,6,16,100.0,10,50.0,15,86.7,10,3,1,2,0,44,14,"112,639",158,92
144,g-os,2019,仙台,2,1,2,60,42,7.6,10,10.0,49.5,18.27,12.35,74.23,17.38,2,0,435,72.9,20,30.0,11,2,6,32,96.9,16,62.5,30,60.0,39,1,2,2,0,33,19,"113,400",181,131
145,g-os,2019,FC東京,1,0,0,55,44,15.9,18,0.0,62.6,18.30,14.86,74.61,12.10,4,0,603,83.3,17,23.5,11,0,7,22,86.4,13,53.8,25,56.0,12,2,0,4,0,51,12,"109,143",147,113
146,g-os,2019,鳥栖,2,1,3,44,45,5.0,6,16.7,52.1,13.26,11.07,65.71,10.80,3,0,476,79.4,6,33.3,14,1,3,31,93.5,11,54.5,17,52.9,22,1,1,3,0,32,9,"105,425",144,120
147,g-os,2019,Ｃ大阪,0,1,0,48,42,9.2,11,9.1,51.0,15.38,12.69,111.50,17.35,4,0,547,82.8,8,25.0,11,1,2,19,89.5,21,28.6,25,72.0,31,2,4,0,0,49,8,"120,299",176,119
148,g-os,2019,札幌,1,0,0,37,38,6.9,7,0.0,47.2,13.95,12.54,77.23,15.40,1,0,567,85.4,6,0.0,6,0,5,15,100.0,14,35.7,23,87.0,22,5,0,1,0,37,8,"111,420",183,101
149,g-os,2019,鹿島,1,1,1,46,36,7.5,8,12.5,53.5,17.60,14.20,88.20,12.79,2,0,586,86.0,10,20.0,13,3,3,23,100.0,18,50.0,21,90.5,18,3,2,0,0,37,12,"120,734",203,107
150,g-os,2019,磐田,1,0,0,46,33,12.4,15,0.0,55.2,19.61,13.55,81.59,15.16,4,0,580,84.5,11,63.6,14,1,4,25,88.0,13,69.2,12,58.3,30,3,7,1,0,41,13,"111,374",166,121
151,g-os,2019,湘南,0,1,0,54,42,16.2,18,5.6,66.4,24.31,20.68,69.18,10.78,4,0,739,88.1,16,12.5,15,2,5,23,100.0,16,62.5,14,71.4,19,3,0,2,0,61,17,"114,110",156,111
152,g-os,2019,松本,0,3,1,41,44,13.3,17,17.6,62.4,18.53,14.97,70.18,12.64,7,0,635,83.5,15,26.7,15,3,4,24,91.7,15,33.3,15,53.3,26,1,0,0,0,53,10,"110,810",159,128
153,g-os,2019,FC東京,2,1,3,73,40,9.5,11,9.1,55.7,26.34,18.95,81.31,15.12,2,0,575,83.0,22,36.4,14,0,5,26,96.2,23,43.5,11,72.7,31,2,2,1,0,71,21,"110,580",171,116
154,g-os,2019,清水,0,1,0,57,48,19.3,21,4.8,57.5,25.06,17.40,87.98,15.92,9,0,642,85.0,17,29.4,7,4,7,14,100.0,19,73.7,18,83.3,30,4,4,1,0,57,23,"119,260",154,109
155,g-os,2019,名古屋,1,2,2,45,47,10.7,9,22.2,52.9,20.32,18.02,63.23,11.75,4,0,635,90.4,7,42.9,5,3,4,15,93.3,11,18.2,16,75.0,20,1,3,2,0,56,13,"109,607",114,84
156,g-os,2019,神戸,1,2,2,51,38,12.6,14,14.3,42.8,15.77,11.00,67.37,18.22,6,0,402,81.3,9,11.1,10,0,5,18,100.0,14,71.4,23,60.9,25,2,3,1,0,32,12,"112,108",148,111
157,g-os,2019,広島,1,1,1,55,55,19.8,20,5.0,60.8,24.85,20.94,87.73,11.81,3,0,682,89.4,15,20.0,15,2,4,13,100.0,17,47.1,21,76.2,15,5,0,2,0,59,12,"105,866",154,101
158,g-os,2019,磐田,1,1,1,68,49,15.2,16,6.3,63.1,31.72,24.26,78.17,13.37,2,0,773,84.9,35,22.9,11,0,2,15,100.0,18,72.2,24,58.3,19,2,1,0,0,96,19,"105,769",113,105
159,g-os,2019,鹿島,1,2,2,46,43,12.4,11,18.2,48.4,12.90,11.36,64.65,13.73,6,1,437,85.1,11,18.2,12,0,4,9,100.0,8,25.0,19,47.4,22,3,2,1,0,35,13,"113,053",154,89
160,g-os,2019,横浜FM,2,1,3,51,45,8.5,9,11.1,35.0,11.11,8.04,87.87,17.06,1,0,333,77.5,11,27.3,7,1,6,18,94.4,13,38.5,23,65.2,19,2,7,2,0,28,9,"117,066",186,106
161,g-os,2019,鳥栖,0,1,0,42,45,10.6,13,7.7,56.4,17.12,14.67,86.89,15.28,7,0,601,84.9,19,15.8,13,1,8,25,80.0,9,55.6,23,56.5,30,0,2,1,0,40,12,"109,069",173,123
162,g-os,2019,Ｃ大阪,2,1,3,66,52,16.8,19,0.0,56.8,22.09,19.96,84.14,6.31,4,0,630,85.9,22,9.1,7,2,7,27,100.0,9,33.3,13,61.5,10,1,1,0,0,78,13,"110,508",149,113
163,g-os,2019,札幌,0,5,0,55,49,19.6,21,23.8,49.5,21.30,16.15,84.80,20.67,9,1,552,86.1,9,33.3,9,1,3,14,92.9,17,52.9,17,82.4,23,3,2,3,0,55,16,"117,766",198,107
164,g-os,2019,川崎Ｆ,1,2,2,44,47,16.5,15,13.3,42.0,16.01,13.53,101.96,16.40,5,0,556,86.3,11,36.4,12,0,2,7,100.0,9,33.3,28,71.4,27,2,2,1,0,49,9,"115,264",142,91
165,g-os,2019,湘南,0,3,0,56,49,17.5,18,16.7,50.9,20.26,17.40,74.63,14.51,7,0,583,82.5,16,18.8,9,1,8,15,86.7,6,66.7,18,44.4,19,2,2,0,0,44,17,"118,384",204,103
166,g-os,2019,大分,2,1,2,47,61,17.9,17,5.9,56.7,20.53,17.32,80.17,8.60,4,0,707,89.7,13,23.1,8,0,6,19,89.5,10,60.0,9,88.9,17,1,1,0,0,49,13,"113,747",184,95
167,g-os,2019,仙台,0,2,0,68,53,18.2,20,10.0,62.4,33.91,25.86,92.97,11.61,5,0,777,87.9,41,29.3,5,4,6,17,94.1,15,33.3,25,48.0,16,2,0,0,0,77,26,"116,911",233,110
168,g-os,2019,松本,0,4,1,52,35,19.5,23,17.4,61.4,26.87,21.91,94.87,16.94,6,0,731,85.0,15,40.0,8,1,8,18,83.3,14,42.9,16,81.3,21,5,0,2,0,43,13,"115,336",201,118
169,g-os,2019,浦和,0,3,2,52,49,16.5,18,16.7,52.8,18.61,15.12,88.67,13.34,7,0,572,85.1,17,23.5,14,1,7,17,88.2,7,57.1,20,65.0,15,2,2,0,0,40,16,"117,910",222,109
170,g-os,2020,横浜FM,0,2,1,50,39,7.3,10,20.0,34.4,10.92,6.24,130.11,25.07,6,0,283,65.7,10,60.0,7,4,6,19,89.5,11,54.5,29,79.3,53,1,3,0,0,24,10,"121,075",218,137
171,g-os,2020,Ｃ大阪,2,1,2,55,59,13.4,13,7.7,55.3,19.65,16.63,62.22,10.41,5,1,624,84.9,15,26.7,5,2,6,16,100.0,10,40.0,24,45.8,12,2,1,0,0,53,20,"112,817",140,97
172,g-os,2020,名古屋,1,2,2,49,48,12.1,13,15.4,59.1,21.07,17.44,85.90,10.84,3,0,618,84.8,18,27.8,12,0,1,26,88.5,8,75.0,21,66.7,17,4,1,0,0,56,10,"113,557",140,107
173,g-os,2020,清水,0,2,1,59,40,14.4,16,12.5,40.5,16.19,12.08,75.74,15.81,8,0,394,78.7,14,21.4,6,4,5,21,85.7,10,80.0,16,56.3,22,2,3,1,0,34,16,"114,288",159,111
174,g-os,2020,大分,0,2,1,56,68,17.6,18,11.1,53.0,19.69,17.07,58.77,9.27,6,1,608,86.2,14,14.3,9,1,2,30,93.3,10,70.0,13,69.2,16,2,2,0,0,56,13,"115,368",151,102
175,g-os,2020,広島,0,1,0,54,35,13.5,14,7.1,45.1,17.60,15.90,86.61,20.13,1,0,527,81.4,18,5.6,10,2,5,9,88.9,6,50.0,22,63.6,37,1,2,0,0,47,13,"112,337",165,104
176,g-os,2020,神戸,0,2,0,51,55,10.5,11,18.2,37.5,10.80,10.42,85.57,13.31,6,0,379,78.1,6,0.0,7,2,4,23,73.9,6,33.3,19,57.9,24,3,1,2,0,34,6,"115,921",160,105
177,g-os,2020,川崎Ｆ,2,0,1,51,42,13.0,14,0.0,53.1,18.22,15.95,67.59,14.27,3,0,597,82.7,11,18.2,8,5,5,25,100.0,13,46.2,9,77.8,12,0,2,0,0,44,15,"111,755",123,108
178,g-os,2020,横浜FC,0,2,1,62,58,14.3,14,14.3,51.9,22.64,19.38,72.99,9.92,4,0,641,85.6,22,27.3,6,3,3,18,94.4,6,33.3,17,82.4,3,3,3,2,0,65,15,"112,321",158,98
179,g-os,2020,浦和,2,1,3,57,55,19.1,22,4.5,62.5,29.88,26.65,68.18,10.88,8,0,802,88.0,13,38.5,15,0,2,23,95.7,10,30.0,14,50.0,6,4,1,1,0,96,17,"112,454",152,115
180,g-os,2020,鹿島,1,1,1,50,34,8.3,10,10.0,35.3,8.63,7.78,59.49,18.96,5,0,290,67.2,5,20.0,12,2,5,21,85.7,8,12.5,14,71.4,28,3,2,2,0,24,8,"114,677",154,121
181,g-os,2020,FC東京,2,1,3,46,51,15.8,18,5.6,57.2,20.44,16.99,109.02,9.22,8,0,600,85.0,12,33.3,10,1,5,14,85.7,15,46.7,20,55.0,12,4,1,1,0,50,12,"109,795",163,114
182,g-os,2020,仙台,0,4,1,45,44,13.8,15,26.7,42.0,12.42,9.89,90.16,17.98,6,0,361,72.6,9,11.1,8,2,2,14,92.9,5,80.0,14,42.9,33,2,1,0,0,28,6,"113,636",175,109
183,g-os,2020,柏,2,0,3,58,49,13.3,15,0.0,54.7,21.18,19.70,73.76,11.52,5,0,615,83.9,16,12.5,13,4,3,23,95.7,6,50.0,16,75.0,14,3,2,1,0,45,16,"113,063",150,113
184,g-os,2020,湘南,2,0,1,58,54,17.1,22,0.0,58.3,26.21,21.64,96.42,11.08,4,0,647,82.7,15,33.3,11,1,5,29,93.1,18,66.7,17,76.5,16,4,2,0,0,52,15,"110,935",156,129
185,g-os,2020,札幌,0,1,0,46,51,6.1,8,12.5,43.3,11.72,9.80,119.80,21.72,2,0,445,75.5,12,25.0,13,1,4,19,89.5,9,22.2,27,51.9,26,2,2,0,0,30,14,"116,558",200,132
186,g-os,2020,名古屋,0,2,1,55,46,14.9,18,11.1,54.1,23.67,20.73,111.01,13.09,6,0,612,85.0,7,42.9,13,0,0,25,76.0,11,45.5,23,73.9,20,4,3,1,0,55,15,"117,782",138,121
187,g-os,2020,広島,0,2,1,54,40,8.9,11,18.2,42.8,14.41,11.62,78.74,18.87,3,0,409,76.3,5,40.0,10,1,3,22,77.3,6,66.7,15,80.0,36,1,3,0,0,33,11,"118,580",194,124
188,g-os,2020,鹿島,0,2,0,50,39,9.4,12,16.7,48.7,12.94,10.92,103.19,18.35,4,1,386,75.6,10,20.0,11,0,4,24,70.8,9,44.4,13,69.2,29,2,1,0,0,33,9,"109,667",183,127
189,g-os,2020,鳥栖,0,2,1,51,43,9.9,11,18.2,35.9,9.93,9.45,85.21,15.70,5,0,415,77.8,9,11.1,9,4,4,15,80.0,7,14.3,17,76.5,17,3,3,1,0,26,9,"121,317",160,111
190,g-os,2020,FC東京,0,1,0,41,35,7.9,11,9.1,46.3,6.76,4.63,112.62,21.94,4,1,242,39.7,8,37.5,13,4,2,19,78.9,8,37.5,27,51.9,47,1,4,1,0,14,5,"100,091",114,139
191,g-os,2020,横浜FM,1,1,1,65,48,12.8,18,5.6,51.0,17.63,14.87,135.35,15.48,4,1,525,77.1,20,15.0,10,3,11,19,78.9,15,46.7,25,64.0,20,3,2,0,0,46,19,"117,019",161,141
192,g-os,2020,大分,0,1,0,46,51,11.9,13,7.7,46.1,16.38,13.33,92.59,18.51,4,0,511,81.0,11,36.4,6,0,4,20,75.0,8,50.0,17,47.1,33,2,2,0,0,32,13,"123,631",202,109
193,g-os,2020,柏,0,2,1,49,45,10.2,13,7.7,45.2,14.65,11.39,105.39,17.87,6,0,433,77.4,10,30.0,11,3,3,23,82.6,13,46.2,29,65.5,35,4,2,1,0,39,8,"114,885",169,127
194,g-os,2020,札幌,0,2,1,54,43,8.9,11,18.2,45.2,15.91,13.98,68.24,21.44,5,0,472,76.3,8,25.0,14,4,3,23,78.3,10,50.0,29,58.6,34,2,3,2,0,32,12,"112,840",133,124
195,g-os,2020,Ｃ大阪,1,1,1,65,45,8.3,9,11.1,46.6,15.36,12.94,101.24,15.37,4,0,447,75.4,21,19.0,7,3,3,21,90.5,10,50.0,18,94.4,26,1,2,5,0,44,14,"112,349",135,109
196,g-os,2020,神戸,0,1,0,51,53,10.4,11,9.1,39.0,14.79,11.59,96.43,13.03,4,0,426,78.9,8,50.0,10,2,6,19,78.9,8,37.5,19,68.4,22,2,0,0,0,23,14,"118,624",190,106
197,g-os,2020,仙台,2,0,4,58,44,9.3,11,0.0,61.2,22.21,18.66,74.26,11.07,1,0,635,82.2,25,16.0,10,3,6,27,85.2,10,80.0,18,61.1,17,1,4,1,0,64,16,"110,086",131,118
198,g-os,2020,浦和,0,2,1,61,46,11.0,13,15.4,52.6,19.40,18.02,131.41,16.69,7,0,577,80.1,15,0.0,5,2,8,10,100.0,12,41.7,26,76.9,22,2,2,0,0,50,14,"114,653",173,118
199,g-os,2020,川崎Ｆ,2,0,5,45,36,5.6,6,0.0,47.0,15.90,13.59,70.42,12.67,1,0,562,82.2,11,36.4,7,2,5,21,90.5,6,50.0,17,47.1,17,2,2,0,0,44,9,"117,199",164,108
200,g-os,2020,鳥栖,1,1,1,64,63,15.5,20,5.0,50.6,21.87,17.57,141.04,9.11,7,0,602,81.1,29,20.7,12,8,11,14,100.0,17,29.4,15,73.3,12,5,2,1,0,55,22,"120,161",175,129
201,g-os,2020,湘南,0,2,1,53,44,9.3,12,16.7,40.9,12.96,9.87,101.48,17.55,5,0,320,65.6,9,66.7,6,4,0,27,92.6,6,0.0,20,45.0,31,3,2,3,0,32,13,"115,869",143,129
202,g-os,2020,横浜FC,0,2,0,51,58,11.6,13,15.4,34.9,9.85,8.75,80.39,12.86,9,0,364,74.7,5,40.0,9,3,6,21,85.7,5,40.0,20,65.0,18,2,1,1,0,28,6,"124,545",167,112
203,g-os,2020,清水,2,0,2,59,53,14.2,17,0.0,60.4,22.37,19.39,99.93,8.96,3,0,748,83.6,23,17.4,7,1,11,30,93.3,10,40.0,22,68.2,16,1,2,0,0,59,17,"118,624",142,120
