,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
101,kasm,2018,清水,1,0,0,59,49,7.4,10,0.0,56.7,17.84,11.64,83.65,15.61,4,0,518,76.6,22,31.8,21,1,8,20,90.0,21,61.9,11,81.8,16,2,2,2,0,47,17,106712,157,136
102,kasm,2018,Ｇ大阪,0,1,0,64,53,16.4,24,4.2,45.3,16.05,11.31,145.14,17.91,7,0,377,72.7,11,27.3,12,4,6,28,67.9,20,45.0,34,76.5,36,1,5,0,0,44,19,116381,190,146
103,kasm,2018,広島,2,0,1,53,41,12.4,17,0.0,59.6,16.84,12.97,94.40,13.88,8,1,554,78.3,15,20.0,19,1,5,28,75.0,20,50.0,30,73.3,25,2,5,2,0,48,13,112688,157,137
104,kasm,2018,鳥栖,0,1,0,56,32,6.6,9,11.1,47.9,10.99,7.80,89.76,19.12,2,0,315,64.4,8,25.0,14,3,3,34,73.5,13,46.2,37,73.0,45,4,2,3,0,36,13,112688,192,136
105,kasm,2018,札幌,1,0,0,60,40,11.0,14,0.0,49.4,13.15,10.53,73.79,16.79,1,0,389,77.4,8,50.0,23,2,4,20,70.0,15,13.3,16,62.5,17,1,1,1,0,34,19,108846,181,127
106,kasm,2018,湘南,2,1,2,65,46,13.2,18,5.6,59.3,17.51,15.32,67.54,12.75,7,0,500,76.6,17,11.8,21,5,9,27,88.9,12,41.7,17,64.7,18,2,4,1,0,47,26,108846,176,136
107,kasm,2018,FC東京,2,1,2,58,47,7.2,10,10.0,59.7,17.81,14.48,67.28,12.31,4,0,568,80.1,14,14.3,13,4,7,39,89.7,15,46.7,23,91.3,19,2,1,0,0,48,12,108846,167,138
108,kasm,2018,名古屋,0,2,0,55,45,10.2,14,14.3,38.3,11.88,9.50,136.64,20.42,3,0,372,70.4,7,28.6,10,1,2,16,81.3,9,55.6,28,85.7,27,4,7,2,0,39,15,112874,194,137
109,kasm,2018,川崎Ｆ,2,1,4,54,43,10.4,14,7.1,54.1,13.90,9.59,107.26,8.09,6,0,424,73.6,12,50.0,15,1,7,21,66.7,17,47.1,27,66.7,16,3,1,3,1,44,15,112874,170,134
110,kasm,2018,神戸,1,1,1,75,63,10.1,15,6.7,47.3,17.91,14.13,137.95,12.99,8,0,408,69.1,25,12.0,23,1,5,26,76.9,19,57.9,21,90.5,23,4,2,0,0,68,20,113440,208,148
