,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
86,kobe,2017,大宮,0,3,1,54,60,13.0,13,23.1,48.5,17.47,13.75,66.80,12.25,3,0,511,81.0,15,40.0,5,2,3,20,90.0,5,60.0,14,64.3,15,1,0,0,0,40,13,103652,123,100
87,kobe,2017,柏,2,1,3,35,49,7.5,8,12.5,46.2,11.23,8.49,70.33,14.58,2,0,429,77.6,9,33.3,13,2,4,21,90.5,4,75.0,18,66.7,14,1,3,1,1,30,7,103652,129,106
88,kobe,2017,鹿島,2,1,2,52,34,14.6,14,7.1,48.3,14.94,10.81,63.30,13.67,5,0,380,80.0,9,55.6,5,5,4,22,81.8,6,50.0,15,60.0,18,1,1,4,0,36,18,100428,153,96
89,kobe,2017,FC東京,2,0,1,55,49,13.7,14,0.0,55.2,19.41,16.20,90.03,9.62,3,0,568,83.6,13,46.2,11,3,6,18,77.8,5,60.0,14,78.6,17,4,5,0,0,55,17,100428,95,102
90,kobe,2017,横浜FM,1,0,0,47,61,7.8,8,0.0,40.1,10.66,9.40,66.53,16.09,2,0,349,77.1,16,6.3,10,2,3,18,83.3,11,36.4,23,82.6,27,1,2,3,0,35,9,102202,126,102
91,kobe,2017,磐田,2,1,2,48,26,7.6,7,14.3,47.0,11.21,8.62,49.19,18.90,1,0,377,76.4,16,25.0,14,4,1,16,81.3,6,33.3,17,70.6,25,1,4,1,1,26,14,102202,147,92
92,kobe,2017,Ｇ大阪,0,2,1,53,54,13.0,14,14.3,41.7,11.17,9.48,84.73,14.23,8,0,395,74.2,10,10.0,10,3,4,19,94.7,7,57.1,20,85.0,25,2,0,0,0,34,13,102202,154,108
93,kobe,2017,札幌,0,2,0,49,50,15.5,18,11.1,52.0,17.34,13.34,93.73,15.63,6,0,530,80.6,15,26.7,14,0,5,10,80.0,12,58.3,22,68.2,22,4,1,0,0,49,15,114004,142,116
94,kobe,2017,川崎Ｆ,1,0,0,52,46,9.6,11,0.0,43.8,12.84,9.28,97.28,13.01,6,0,360,73.1,18,22.2,13,3,6,25,68.0,12,33.3,28,78.6,23,6,1,5,0,30,14,106986,158,114
95,kobe,2017,新潟,0,2,0,55,47,14.4,17,5.9,56.2,21.49,15.80,72.52,17.43,3,0,549,82.3,16,50.0,15,7,5,16,62.5,10,50.0,27,88.9,22,1,2,1,0,53,20,106986,173,118
96,kobe,2017,浦和,1,1,1,43,53,7.2,8,12.5,52.2,17.20,14.99,86.03,12.56,1,0,597,83.2,10,30.0,8,2,5,23,100.0,4,50.0,9,88.9,24,5,0,2,0,43,11,106986,140,111
97,kobe,2017,鳥栖,2,1,2,57,51,16.8,20,5.0,63.4,24.23,18.26,72.94,11.08,9,0,634,80.3,19,36.8,12,2,6,23,87.0,16,62.5,19,68.4,19,3,3,2,0,62,22,107512,127,119
98,kobe,2017,甲府,0,3,2,43,41,7.1,10,30.0,55.8,14.03,9.97,95.59,21.88,3,0,458,65.7,23,21.7,10,0,2,27,77.8,13,53.8,21,66.7,44,4,3,0,0,40,8,107512,171,140
99,kobe,2017,広島,2,1,2,48,40,12.6,16,6.3,50.9,18.25,14.26,95.37,21.52,1,0,512,77.3,12,41.7,13,1,8,15,93.3,8,50.0,23,73.9,26,2,2,2,0,42,20,112276,171,127
100,kobe,2017,Ｃ大阪,2,1,3,44,34,5.0,6,16.7,50.6,9.30,9.06,72.88,18.06,2,0,403,72.0,14,0.0,13,2,3,21,95.2,9,22.2,23,73.9,33,2,2,1,0,45,7,112276,178,119
101,kobe,2017,清水,2,1,3,48,50,11.0,14,7.1,64.7,21.77,18.54,68.04,13.59,4,0,653,79.0,23,21.7,11,6,4,29,79.3,11,45.5,14,71.4,11,2,3,2,0,54,13,107557,130,127
102,kobe,2018,鳥栖,1,1,1,52,51,12.9,19,5.3,61.4,20.58,15.95,89.41,13.52,7,0,646,79.3,24,29.2,16,2,12,30,76.7,15,40.0,21,71.4,20,0,1,4,0,52,18,107557,163,147
103,kobe,2018,清水,2,2,4,54,51,14.5,19,10.5,59.6,22.85,18.09,96.54,12.98,5,0,626,80.7,28,25.0,13,3,6,24,83.3,9,66.7,18,72.2,18,3,1,3,0,68,17,115648,180,131
