,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
55,uraw,2016,鹿島,0,2,1,34,32,10.8,14,14.3,53.4,11.34,10.02,104.82,23.39,6,0,559,77.6,11,9.1,8,2,2,18,83.3,7,57.1,30,83.3,35,1,2,1,0,27,11,114585,192,130
56,uraw,2016,甲府,0,2,0,38,53,9.9,11,18.2,59.3,16.76,14.28,86.76,10.05,4,0,666,86.6,16,12.5,11,0,5,18,77.8,15,53.3,25,80.0,13,4,2,0,0,31,10,114585,148,111
57,uraw,2016,湘南,0,4,1,46,58,15.7,19,21.1,55.1,18.99,14.55,94.56,10.29,5,0,515,84.9,11,36.4,11,3,4,23,87.0,11,63.6,28,67.9,25,3,2,0,0,39,20,111059,149,121
58,uraw,2016,名古屋,0,2,0,47,65,18.5,17,11.8,55.4,21.10,18.29,74.82,11.51,5,0,635,88.7,12,33.3,6,3,3,13,100.0,8,37.5,17,52.9,26,4,2,0,0,49,17,111059,139,92
59,uraw,2016,川崎Ｆ,2,1,2,51,58,11.8,13,7.7,48.8,15.47,14.09,66.69,8.59,4,0,500,82.6,17,11.8,11,0,8,17,94.1,18,16.7,19,84.2,16,1,5,0,0,42,11,110233,115,110
60,uraw,2016,神戸,2,1,2,45,55,12.2,17,5.9,61.5,24.96,21.02,109.52,12.63,5,0,705,82.8,12,25.0,14,3,5,25,96.0,17,52.9,26,76.9,10,5,2,0,0,57,16,110233,164,139
61,uraw,2016,鳥栖,0,2,0,44,69,10.7,13,15.4,43.2,14.98,10.78,86.81,15.10,6,0,414,73.9,14,21.4,15,4,4,13,84.6,13,92.3,24,87.5,13,6,3,0,0,33,12,114895,144,122
62,uraw,2016,FC東京,0,3,1,56,55,17.7,20,10.0,61.4,22.24,16.83,67.96,13.09,5,0,555,82.0,20,25.0,15,6,3,15,100.0,18,66.7,19,84.2,26,5,1,2,0,51,19,114895,130,113
63,uraw,2016,広島,0,3,0,44,46,11.1,12,16.7,56.2,23.12,16.54,71.92,16.99,4,0,547,85.6,14,50.0,12,2,2,15,100.0,14,50.0,21,81.0,24,0,0,3,0,42,14,110764,165,108
64,uraw,2016,Ｇ大阪,0,4,0,61,73,17.1,22,18.2,57.7,29.34,22.77,86.88,8.54,9,0,628,83.1,18,33.3,17,1,1,27,96.3,18,72.2,14,85.7,6,2,2,0,0,68,21,116309,166,129
65,uraw,2016,新潟,0,2,1,46,57,11.5,15,13.3,66.9,18.46,15.97,100.45,12.80,5,0,665,84.4,14,7.1,16,1,6,23,100.0,22,40.9,24,70.8,13,5,3,3,0,61,16,116309,192,130
66,uraw,2016,磐田,0,1,0,60,72,19.7,24,4.2,58.1,28.14,17.71,91.83,13.72,12,0,610,81.0,30,40.0,9,2,6,20,90.0,23,73.9,15,86.7,10,5,4,0,0,69,29,116309,173,122
67,uraw,2016,横浜FM,1,1,1,64,71,15.4,18,5.6,53.4,25.68,19.83,105.10,8.36,7,0,580,81.9,24,12.5,12,1,6,21,100.0,24,50.0,28,78.6,9,5,1,1,0,61,25,111715,156,117
68,uraw,2017,横浜FM,2,2,3,52,50,14.8,17,11.8,65.6,25.69,19.06,74.94,7.47,10,0,738,88.1,20,40.0,18,3,5,25,96.0,20,50.0,21,76.2,14,3,1,2,0,66,17,111715,151,115
69,uraw,2017,Ｃ大阪,0,3,1,52,67,8.0,11,27.3,65.7,22.90,20.13,114.45,10.46,5,0,740,83.5,13,0.0,10,5,2,27,88.9,23,39.1,17,82.4,15,8,3,1,0,67,14,115716,151,138
70,uraw,2017,甲府,0,4,1,45,57,11.1,15,26.7,67.5,24.39,20.98,96.45,8.85,9,0,776,85.1,16,18.8,12,5,3,18,94.4,14,42.9,17,82.4,19,5,1,1,0,59,20,118235,177,135
71,uraw,2017,Ｇ大阪,1,1,1,53,75,15.4,19,5.3,57.8,22.05,17.73,90.04,7.37,4,1,621,82.1,15,26.7,19,3,3,16,87.5,16,50.0,14,85.7,23,1,4,0,0,54,15,118235,155,123
